state,zipcode,taxRegionName,stateRate,estimatedCombinedRate,estimatedCountyRate,estimatedCityRate,estimatedSpecialRate,riskLevel
NY,13346,"MADISON COUNTY",0.04,0.08,0.04,0,0,3
NY,13348,"OTSEGO COUNTY",0.04,0.08,0.04,0,0,3
NY,13350,"HERKIMER COUNTY",0.04,0.0825,0.0425,0,0,2
NY,13352,"ONEIDA COUNTY",0.04,0.0875,0.0475,0,0,1
NY,13353,"HAMILTON COUNTY",0.04,0.08,0.04,0,0,1
NY,13354,"ONEIDA COUNTY",0.04,0.0875,0.0475,0,0,4
NY,13355,"MADISON COUNTY",0.04,0.08,0.04,0,0,1
NY,13357,"HERKIMER COUNTY",0.04,0.0825,0.0425,0,0,7
NY,13360,"HAMILTON COUNTY",0.04,0.08,0.04,0,0,1
NY,13361,"HERKIMER COUNTY",0.04,0.0825,0.0425,0,0,1
NY,13362,"ONEIDA COUNTY",0.04,0.0875,0.0475,0,0,2
NY,13363,"ONEIDA COUNTY",0.04,0.0875,0.0475,0,0,3
NY,13364,"MADISON COUNTY",0.04,0.08,0.04,0,0,1
NY,13365,"HERKIMER COUNTY",0.04,0.0825,0.0425,0,0,2
NY,13367,"LEWIS COUNTY",0.04,0.08,0.04,0,0,8
NY,13368,"LEWIS COUNTY",0.04,0.08,0.04,0,0,3
NY,13401,"ONEIDA COUNTY",0.04,0.0875,0.0475,0,0,2
NY,13402,"MADISON COUNTY",0.04,0.08,0.04,0,0,1
NY,13403,"ONEIDA COUNTY",0.04,0.0875,0.0475,0,0,1
NY,13404,UTICA,0.04,0.0875,0,0.0475,0,1
NY,13406,"HERKIMER COUNTY",0.04,0.0825,0.0425,0,0,2
NY,13407,"HERKIMER COUNTY",0.04,0.0825,0.0425,0,0,5
NY,13408,"MADISON COUNTY",0.04,0.08,0.04,0,0,1
NY,13409,"MADISON COUNTY",0.04,0.08,0.04,0,0,4
NY,13410,UTICA,0.04,0.0875,0,0.0475,0,1
NY,13411,"CHENANGO COUNTY",0.04,0.08,0.04,0,0,5
NY,13413,"ONEIDA COUNTY",0.04,0.0875,0.0475,0,0,1
NY,13415,"OTSEGO COUNTY",0.04,0.08,0.04,0,0,2
NY,13416,"HERKIMER COUNTY",0.04,0.0825,0.0425,0,0,1
NY,13417,"ONEIDA COUNTY",0.04,0.0875,0.0475,0,0,2
NY,13418,"MADISON COUNTY",0.04,0.08,0.04,0,0,1
NY,13420,"HERKIMER COUNTY",0.04,0.0825,0.0425,0,0,1
NY,13421,ONEIDA,0.04,0.08,0,0.04,0,5
NY,13424,"ONEIDA COUNTY",0.04,0.0875,0.0475,0,0,1
NY,13425,"ONEIDA COUNTY",0.04,0.0875,0.0475,0,0,2
NY,13426,UTICA,0.04,0.0875,0,0.0475,0,1
NY,13428,"MONTGOMERY COUNTY",0.04,0.08,0.04,0,0,1
NY,13431,"HERKIMER COUNTY",0.04,0.0825,0.0425,0,0,3
NY,13433,"LEWIS COUNTY",0.04,0.08,0.04,0,0,5
NY,13435,"ONEIDA COUNTY",0.04,0.0875,0.0475,0,0,1
NY,13436,"HAMILTON COUNTY",0.04,0.08,0.04,0,0,2
NY,13437,"OSWEGO COUNTY",0.04,0.08,0.04,0,0,1
NY,13438,"ONEIDA COUNTY",0.04,0.0875,0.0475,0,0,2
NY,13439,"OTSEGO COUNTY",0.04,0.08,0.04,0,0,5
NY,13440,ROME,0.04,0.0875,0,0.0475,0,12
NY,13441,ROME,0.04,0.0875,0,0.0475,0,1
NY,13442,ROME,0.04,0.0875,0,0.0475,0,1
NY,13449,ROME,0.04,0.0875,0,0.0475,0,1
NY,13450,"OTSEGO COUNTY",0.04,0.08,0.04,0,0,1
NY,13452,"MONTGOMERY COUNTY",0.04,0.08,0.04,0,0,7
NY,13454,"HERKIMER COUNTY",0.04,0.0825,0.0425,0,0,1
NY,13455,UTICA,0.04,0.0875,0,0.0475,0,1
NY,13456,"ONEIDA COUNTY",0.04,0.0875,0.0475,0,0,2
NY,13457,UTICA,0.04,0.0875,0,0.0475,0,1
NY,13459,"SCHOHARIE COUNTY",0.04,0.08,0.04,0,0,1
NY,13460,"CHENANGO COUNTY",0.04,0.08,0.04,0,0,1
NY,13461,"ONEIDA COUNTY",0.04,0.0875,0.0475,0,0,1
NY,13464,"CHENANGO COUNTY",0.04,0.08,0.04,0,0,3
NY,13465,"MADISON COUNTY",0.04,0.08,0.04,0,0,1
NY,13468,"OTSEGO COUNTY",0.04,0.08,0.04,0,0,1
NY,13469,"ONEIDA COUNTY",0.04,0.0875,0.0475,0,0,1
NY,13470,"FULTON COUNTY",0.04,0.08,0.04,0,0,1
NY,13471,"ONEIDA COUNTY",0.04,0.0875,0.0475,0,0,3
NY,13472,UTICA,0.04,0.0875,0,0.0475,0,1
NY,13473,"LEWIS COUNTY",0.04,0.08,0.04,0,0,2
NY,13475,"OTSEGO COUNTY",0.04,0.08,0.04,0,0,1
NY,13476,"ONEIDA COUNTY",0.04,0.0875,0.0475,0,0,1
NY,13477,"ONEIDA COUNTY",0.04,0.0875,0.0475,0,0,1
NY,13478,"ONEIDA COUNTY",0.04,0.0875,0.0475,0,0,1
NY,13479,UTICA,0.04,0.0875,0,0.0475,0,1
NY,13480,"ONEIDA COUNTY",0.04,0.0875,0.0475,0,0,4
NY,13482,"OTSEGO COUNTY",0.04,0.08,0.04,0,0,1
NY,13483,"ONEIDA COUNTY",0.04,0.0875,0.0475,0,0,1
NY,13484,"MADISON COUNTY",0.04,0.08,0.04,0,0,1
NY,13485,"MADISON COUNTY",0.04,0.08,0.04,0,0,2
NY,13486,"ONEIDA COUNTY",0.04,0.0875,0.0475,0,0,3
NY,13488,"OTSEGO COUNTY",0.04,0.08,0.04,0,0,2
NY,13489,"LEWIS COUNTY",0.04,0.08,0.04,0,0,1
NY,13490,"ONEIDA COUNTY",0.04,0.0875,0.0475,0,0,2
NY,13491,"HERKIMER COUNTY",0.04,0.0825,0.0425,0,0,8
NY,13492,"ONEIDA COUNTY",0.04,0.0875,0.0475,0,0,3
NY,13493,"OSWEGO COUNTY",0.04,0.08,0.04,0,0,1
NY,13494,"ONEIDA COUNTY",0.04,0.0875,0.0475,0,0,1
NY,13495,"ONEIDA COUNTY",0.04,0.0875,0.0475,0,0,1
NY,13501,UTICA,0.04,0.0875,0,0.0475,0,1
NY,13502,UTICA,0.04,0.0875,0,0.0475,0,4
NY,13503,UTICA,0.04,0.0875,0,0.0475,0,1
NY,13504,UTICA,0.04,0.0875,0,0.0475,0,1
NY,13505,UTICA,0.04,0.0875,0,0.0475,0,1
NY,13599,UTICA,0.04,0.0875,0,0.0475,0,1
NY,13601,"JEFFERSON COUNTY",0.04,0.08,0.04,0,0,3
NY,13602,"JEFFERSON COUNTY",0.04,0.08,0.04,0,0,3
NY,13603,"JEFFERSON COUNTY",0.04,0.08,0.04,0,0,2
NY,13605,"JEFFERSON COUNTY",0.04,0.08,0.04,0,0,3
NY,13606,"JEFFERSON COUNTY",0.04,0.08,0.04,0,0,1
NY,13607,"JEFFERSON COUNTY",0.04,0.08,0.04,0,0,9
NY,13608,"JEFFERSON COUNTY",0.04,0.08,0.04,0,0,3
NY,13611,"JEFFERSON COUNTY",0.04,0.08,0.04,0,0,1
NY,13612,"JEFFERSON COUNTY",0.04,0.08,0.04,0,0,1
NY,13613,"ST. LAWRENCE COUNTY",0.04,0.08,0.04,0,0,1
NY,13614,"ST. LAWRENCE COUNTY",0.04,0.08,0.04,0,0,1
NY,13615,"JEFFERSON COUNTY",0.04,0.08,0.04,0,0,2
NY,13616,"JEFFERSON COUNTY",0.04,0.08,0.04,0,0,1
NY,13617,"ST. LAWRENCE COUNTY",0.04,0.08,0.04,0,0,9
NY,13618,"JEFFERSON COUNTY",0.04,0.08,0.04,0,0,1
NY,13619,"JEFFERSON COUNTY",0.04,0.08,0.04,0,0,6
NY,13620,"LEWIS COUNTY",0.04,0.08,0.04,0,0,1
NY,13621,"ST. LAWRENCE COUNTY",0.04,0.08,0.04,0,0,1
NY,13622,"JEFFERSON COUNTY",0.04,0.08,0.04,0,0,1
NY,13623,"ST. LAWRENCE COUNTY",0.04,0.08,0.04,0,0,1
NY,13624,"JEFFERSON COUNTY",0.04,0.08,0.04,0,0,5
NY,13625,"ST. LAWRENCE COUNTY",0.04,0.08,0.04,0,0,1
NY,13626,"LEWIS COUNTY",0.04,0.08,0.04,0,0,3
NY,13627,"LEWIS COUNTY",0.04,0.08,0.04,0,0,1
NY,13628,"JEFFERSON COUNTY",0.04,0.08,0.04,0,0,2
NY,13630,"ST. LAWRENCE COUNTY",0.04,0.08,0.04,0,0,1
NY,13631,"JEFFERSON COUNTY",0.04,0.08,0.04,0,0,1
NY,13632,"JEFFERSON COUNTY",0.04,0.08,0.04,0,0,1
NY,13633,"ST. LAWRENCE COUNTY",0.04,0.08,0.04,0,0,2
NY,13634,"JEFFERSON COUNTY",0.04,0.08,0.04,0,0,7
NY,13635,"ST. LAWRENCE COUNTY",0.04,0.08,0.04,0,0,2
NY,13636,"JEFFERSON COUNTY",0.04,0.08,0.04,0,0,1
NY,13637,"JEFFERSON COUNTY",0.04,0.08,0.04,0,0,4
NY,13638,"JEFFERSON COUNTY",0.04,0.08,0.04,0,0,2
NY,13639,"ST. LAWRENCE COUNTY",0.04,0.08,0.04,0,0,1
NY,13640,"JEFFERSON COUNTY",0.04,0.08,0.04,0,0,2
NY,13641,"JEFFERSON COUNTY",0.04,0.08,0.04,0,0,1
NY,13642,"ST. LAWRENCE COUNTY",0.04,0.08,0.04,0,0,10
NY,13643,"JEFFERSON COUNTY",0.04,0.08,0.04,0,0,1
NY,13645,"ST. LAWRENCE COUNTY",0.04,0.08,0.04,0,0,1
NY,13646,"ST. LAWRENCE COUNTY",0.04,0.08,0.04,0,0,3
NY,13647,"ST. LAWRENCE COUNTY",0.04,0.08,0.04,0,0,1
NY,13648,"LEWIS COUNTY",0.04,0.08,0.04,0,0,6
NY,13649,"ST. LAWRENCE COUNTY",0.04,0.08,0.04,0,0,1
NY,13650,"JEFFERSON COUNTY",0.04,0.08,0.04,0,0,4
NY,13651,"JEFFERSON COUNTY",0.04,0.08,0.04,0,0,1
NY,13652,"ST. LAWRENCE COUNTY",0.04,0.08,0.04,0,0,1
NY,13654,"ST. LAWRENCE COUNTY",0.04,0.08,0.04,0,0,2
NY,13655,"FRANKLIN COUNTY",0.04,0.08,0.04,0,0,2
NY,13656,"JEFFERSON COUNTY",0.04,0.08,0.04,0,0,4
NY,13657,"JEFFERSON COUNTY",0.04,0.08,0.04,0,0,1
NY,13658,"ST. LAWRENCE COUNTY",0.04,0.08,0.04,0,0,1
NY,13659,"JEFFERSON COUNTY",0.04,0.08,0.04,0,0,3
NY,13660,"ST. LAWRENCE COUNTY",0.04,0.08,0.04,0,0,2
NY,13661,"JEFFERSON COUNTY",0.04,0.08,0.04,0,0,1
NY,13662,"ST. LAWRENCE COUNTY",0.04,0.08,0.04,0,0,3
NY,13664,"ST. LAWRENCE COUNTY",0.04,0.08,0.04,0,0,1
NY,13665,"JEFFERSON COUNTY",0.04,0.08,0.04,0,0,1
NY,13666,"ST. LAWRENCE COUNTY",0.04,0.08,0.04,0,0,1
NY,13667,"ST. LAWRENCE COUNTY",0.04,0.08,0.04,0,0,2
NY,13668,"ST. LAWRENCE COUNTY",0.04,0.08,0.04,0,0,5
NY,13669,"ST. LAWRENCE COUNTY",0.04,0.08,0.04,0,0,2
NY,13670,"ST. LAWRENCE COUNTY",0.04,0.08,0.04,0,0,2
NY,13671,"JEFFERSON COUNTY",0.04,0.08,0.04,0,0,1
NY,13672,"ST. LAWRENCE COUNTY",0.04,0.08,0.04,0,0,1
NY,13673,"JEFFERSON COUNTY",0.04,0.08,0.04,0,0,2
NY,13674,"JEFFERSON COUNTY",0.04,0.08,0.04,0,0,1
NY,13675,"JEFFERSON COUNTY",0.04,0.08,0.04,0,0,1
NY,13676,"ST. LAWRENCE COUNTY",0.04,0.08,0.04,0,0,7
NY,13677,"ST. LAWRENCE COUNTY",0.04,0.08,0.04,0,0,1
NY,13678,"ST. LAWRENCE COUNTY",0.04,0.08,0.04,0,0,1
NY,13679,"JEFFERSON COUNTY",0.04,0.08,0.04,0,0,1
NY,13680,"ST. LAWRENCE COUNTY",0.04,0.08,0.04,0,0,1
NY,13681,"ST. LAWRENCE COUNTY",0.04,0.08,0.04,0,0,1
NY,13682,"JEFFERSON COUNTY",0.04,0.08,0.04,0,0,1
NY,13683,"ST. LAWRENCE COUNTY",0.04,0.08,0.04,0,0,1
NY,13684,"ST. LAWRENCE COUNTY",0.04,0.08,0.04,0,0,4
NY,13685,"JEFFERSON COUNTY",0.04,0.08,0.04,0,0,3
NY,13687,"ST. LAWRENCE COUNTY",0.04,0.08,0.04,0,0,1
NY,13690,"ST. LAWRENCE COUNTY",0.04,0.08,0.04,0,0,2
NY,13691,"JEFFERSON COUNTY",0.04,0.08,0.04,0,0,1
NY,13692,"JEFFERSON COUNTY",0.04,0.08,0.04,0,0,1
NY,13693,"JEFFERSON COUNTY",0.04,0.08,0.04,0,0,2
NY,13694,"ST. LAWRENCE COUNTY",0.04,0.08,0.04,0,0,1
NY,13695,"ST. LAWRENCE COUNTY",0.04,0.08,0.04,0,0,1
NY,13696,"ST. LAWRENCE COUNTY",0.04,0.08,0.04,0,0,1
NY,13697,"ST. LAWRENCE COUNTY",0.04,0.08,0.04,0,0,1
NY,13699,"ST. LAWRENCE COUNTY",0.04,0.08,0.04,0,0,1
NY,13730,"CHENANGO COUNTY",0.04,0.08,0.04,0,0,4
NY,13731,"DELAWARE COUNTY",0.04,0.08,0.04,0,0,1
NY,13732,"TIOGA COUNTY",0.04,0.08,0.04,0,0,2
NY,13733,"CHENANGO COUNTY",0.04,0.08,0.04,0,0,5
NY,13734,"TIOGA COUNTY",0.04,0.08,0.04,0,0,1
NY,13736,"TIOGA COUNTY",0.04,0.08,0.04,0,0,5
NY,13737,"BROOME COUNTY",0.04,0.08,0.04,0,0,1
NY,13738,"CORTLAND COUNTY",0.04,0.08,0.04,0,0,1
NY,13739,"DELAWARE COUNTY",0.04,0.08,0.04,0,0,4
NY,13740,"DELAWARE COUNTY",0.04,0.08,0.04,0,0,1
NY,13743,"TIOGA COUNTY",0.04,0.08,0.04,0,0,3
NY,13744,"BROOME COUNTY",0.04,0.08,0.04,0,0,1
NY,13745,"BROOME COUNTY",0.04,0.08,0.04,0,0,1
NY,13746,"BROOME COUNTY",0.04,0.08,0.04,0,0,3
NY,13747,"OTSEGO COUNTY",0.04,0.08,0.04,0,0,1
NY,13748,"BROOME COUNTY",0.04,0.08,0.04,0,0,1
NY,13749,"BROOME COUNTY",0.04,0.08,0.04,0,0,1
NY,13750,"DELAWARE COUNTY",0.04,0.08,0.04,0,0,2
NY,13751,"DELAWARE COUNTY",0.04,0.08,0.04,0,0,1
NY,13752,"DELAWARE COUNTY",0.04,0.08,0.04,0,0,2
NY,13753,"DELAWARE COUNTY",0.04,0.08,0.04,0,0,5
NY,13754,"BROOME COUNTY",0.04,0.08,0.04,0,0,10
NY,13755,"DELAWARE COUNTY",0.04,0.08,0.04,0,0,4
NY,13756,"DELAWARE COUNTY",0.04,0.08,0.04,0,0,3
NY,13757,"DELAWARE COUNTY",0.04,0.08,0.04,0,0,3
NY,13758,"CHENANGO COUNTY",0.04,0.08,0.04,0,0,1
NY,13760,"BROOME COUNTY",0.04,0.08,0.04,0,0,7
NY,13761,"BROOME COUNTY",0.04,0.08,0.04,0,0,1
NY,13762,"BROOME COUNTY",0.04,0.08,0.04,0,0,1
NY,13763,"BROOME COUNTY",0.04,0.08,0.04,0,0,1
NY,13774,"DELAWARE COUNTY",0.04,0.08,0.04,0,0,1
NY,13775,"DELAWARE COUNTY",0.04,0.08,0.04,0,0,4
NY,13776,"OTSEGO COUNTY",0.04,0.08,0.04,0,0,2
NY,13777,"BROOME COUNTY",0.04,0.08,0.04,0,0,1
NY,13778,"CHENANGO COUNTY",0.04,0.08,0.04,0,0,7
NY,13780,"CHENANGO COUNTY",0.04,0.08,0.04,0,0,2
NY,13782,"DELAWARE COUNTY",0.04,0.08,0.04,0,0,1
NY,13783,"DELAWARE COUNTY",0.04,0.08,0.04,0,0,7
NY,13784,"CORTLAND COUNTY",0.04,0.08,0.04,0,0,1
NY,13786,"DELAWARE COUNTY",0.04,0.08,0.04,0,0,2
NY,13787,"BROOME COUNTY",0.04,0.08,0.04,0,0,5
NY,13788,"DELAWARE COUNTY",0.04,0.08,0.04,0,0,1
NY,13790,"BROOME COUNTY",0.04,0.08,0.04,0,0,3
NY,13794,"BROOME COUNTY",0.04,0.08,0.04,0,0,1
NY,13795,"BROOME COUNTY",0.04,0.08,0.04,0,0,3
NY,13796,"OTSEGO COUNTY",0.04,0.08,0.04,0,0,2
NY,13797,"BROOME COUNTY",0.04,0.08,0.04,0,0,2
NY,13801,"CHENANGO COUNTY",0.04,0.08,0.04,0,0,2
NY,13802,"BROOME COUNTY",0.04,0.08,0.04,0,0,1
NY,13803,"CORTLAND COUNTY",0.04,0.08,0.04,0,0,8
NY,13804,"DELAWARE COUNTY",0.04,0.08,0.04,0,0,2
NY,13806,"DELAWARE COUNTY",0.04,0.08,0.04,0,0,1
NY,13807,"OTSEGO COUNTY",0.04,0.08,0.04,0,0,1
NY,13808,"OTSEGO COUNTY",0.04,0.08,0.04,0,0,4
NY,13809,"CHENANGO COUNTY",0.04,0.08,0.04,0,0,2
NY,13810,"OTSEGO COUNTY",0.04,0.08,0.04,0,0,2
NY,13811,"TIOGA COUNTY",0.04,0.08,0.04,0,0,4
NY,13812,"TIOGA COUNTY",0.04,0.08,0.04,0,0,4
NY,13813,"BROOME COUNTY",0.04,0.08,0.04,0,0,3
NY,13814,"BROOME COUNTY",0.04,0.08,0.04,0,0,1
NY,13815,NORWICH,0.04,0.08,0,0.04,0,4
NY,13820,"OTSEGO COUNTY",0.04,0.08,0.04,0,0,5
NY,13825,"OTSEGO COUNTY",0.04,0.08,0.04,0,0,2
NY,13826,"BROOME COUNTY",0.04,0.08,0.04,0,0,2
NY,13827,"TIOGA COUNTY",0.04,0.08,0.04,0,0,9
NY,13830,"CHENANGO COUNTY",0.04,0.08,0.04,0,0,6
NY,13832,"CHENANGO COUNTY",0.04,0.08,0.04,0,0,2
NY,13833,"BROOME COUNTY",0.04,0.08,0.04,0,0,3
NY,13834,"OTSEGO COUNTY",0.04,0.08,0.04,0,0,1
NY,13835,"TIOGA COUNTY",0.04,0.08,0.04,0,0,2
NY,13838,"DELAWARE COUNTY",0.04,0.08,0.04,0,0,1
NY,13839,"DELAWARE COUNTY",0.04,0.08,0.04,0,0,4
NY,13840,"TIOGA COUNTY",0.04,0.08,0.04,0,0,1
NY,13841,"CHENANGO COUNTY",0.04,0.08,0.04,0,0,1
NY,13842,"DELAWARE COUNTY",0.04,0.08,0.04,0,0,1
NY,13843,"CHENANGO COUNTY",0.04,0.08,0.04,0,0,6
NY,13844,"CHENANGO COUNTY",0.04,0.08,0.04,0,0,3
NY,13845,"TIOGA COUNTY",0.04,0.08,0.04,0,0,2
NY,13846,"DELAWARE COUNTY",0.04,0.08,0.04,0,0,2
NY,13847,"DELAWARE COUNTY",0.04,0.08,0.04,0,0,1
NY,13848,"BROOME COUNTY",0.04,0.08,0.04,0,0,1
NY,13849,"OTSEGO COUNTY",0.04,0.08,0.04,0,0,2
NY,13850,"BROOME COUNTY",0.04,0.08,0.04,0,0,8
NY,13851,"BROOME COUNTY",0.04,0.08,0.04,0,0,1
NY,13856,"DELAWARE COUNTY",0.04,0.08,0.04,0,0,7
NY,13859,"OTSEGO COUNTY",0.04,0.08,0.04,0,0,1
NY,13860,"DELAWARE COUNTY",0.04,0.08,0.04,0,0,1
NY,13861,"OTSEGO COUNTY",0.04,0.08,0.04,0,0,1
NY,13862,"BROOME COUNTY",0.04,0.08,0.04,0,0,4
NY,13863,"CORTLAND COUNTY",0.04,0.08,0.04,0,0,1
NY,13864,"TIOGA COUNTY",0.04,0.08,0.04,0,0,3
NY,13865,"BROOME COUNTY",0.04,0.08,0.04,0,0,2
NY,13901,"BROOME COUNTY",0.04,0.08,0.04,0,0,5
NY,13902,"BROOME COUNTY",0.04,0.08,0.04,0,0,1
NY,13903,"BROOME COUNTY",0.04,0.08,0.04,0,0,5
NY,13904,"BROOME COUNTY",0.04,0.08,0.04,0,0,2
NY,13905,"BROOME COUNTY",0.04,0.08,0.04,0,0,7
NY,14001,"ERIE COUNTY",0.04,0.0875,0.0475,0,0,2
NY,14004,"ERIE COUNTY",0.04,0.0875,0.0475,0,0,2
NY,14005,"GENESEE COUNTY",0.04,0.08,0.04,0,0,1
NY,14006,"ERIE COUNTY",0.04,0.0875,0.0475,0,0,1
NY,14008,"NIAGARA COUNTY",0.04,0.08,0.04,0,0,1
NY,14009,"WYOMING COUNTY",0.04,0.08,0.04,0,0,1
NY,14010,"ERIE COUNTY",0.04,0.0875,0.0475,0,0,1
NY,14011,"WYOMING COUNTY",0.04,0.08,0.04,0,0,2
NY,14012,"NIAGARA COUNTY",0.04,0.08,0.04,0,0,1
NY,14013,"GENESEE COUNTY",0.04,0.08,0.04,0,0,2
NY,14020,"GENESEE COUNTY",0.04,0.08,0.04,0,0,2
NY,14021,"GENESEE COUNTY",0.04,0.08,0.04,0,0,1
NY,14024,"WYOMING COUNTY",0.04,0.08,0.04,0,0,1
NY,14025,"ERIE COUNTY",0.04,0.0875,0.0475,0,0,1
NY,14026,"ERIE COUNTY",0.04,0.0875,0.0475,0,0,1
NY,14027,"ERIE COUNTY",0.04,0.0875,0.0475,0,0,1
NY,14028,"NIAGARA COUNTY",0.04,0.08,0.04,0,0,1
NY,14029,"ALLEGANY COUNTY",0.04,0.085,0.045,0,0,1
NY,14030,"ERIE COUNTY",0.04,0.0875,0.0475,0,0,1
NY,14031,"ERIE COUNTY",0.04,0.0875,0.0475,0,0,1
NY,14032,"ERIE COUNTY",0.04,0.0875,0.0475,0,0,1
NY,14033,"ERIE COUNTY",0.04,0.0875,0.0475,0,0,1
NY,14034,"ERIE COUNTY",0.04,0.0875,0.0475,0,0,2
NY,14035,"ERIE COUNTY",0.04,0.0875,0.0475,0,0,1
NY,14036,"GENESEE COUNTY",0.04,0.08,0.04,0,0,2
NY,14037,"WYOMING COUNTY",0.04,0.08,0.04,0,0,1
NY,14038,"ERIE COUNTY",0.04,0.0875,0.0475,0,0,1
NY,14039,"WYOMING COUNTY",0.04,0.08,0.04,0,0,1
NY,14040,"GENESEE COUNTY",0.04,0.08,0.04,0,0,1
NY,14041,"CATTARAUGUS COUNTY",0.04,0.08,0.04,0,0,1
NY,14042,"CATTARAUGUS COUNTY",0.04,0.08,0.04,0,0,1
NY,14043,"ERIE COUNTY",0.04,0.0875,0.0475,0,0,1
NY,14047,"ERIE COUNTY",0.04,0.0875,0.0475,0,0,1
NY,14048,"CHAUTAUQUA COUNTY",0.04,0.08,0.04,0,0,3
NY,14051,"ERIE COUNTY",0.04,0.0875,0.0475,0,0,2
NY,14052,"ERIE COUNTY",0.04,0.0875,0.0475,0,0,1
NY,14054,"GENESEE COUNTY",0.04,0.08,0.04,0,0,1
NY,14055,"ERIE COUNTY",0.04,0.0875,0.0475,0,0,2
NY,14056,"GENESEE COUNTY",0.04,0.08,0.04,0,0,1
NY,14057,"ERIE COUNTY",0.04,0.0875,0.0475,0,0,1
NY,14058,"GENESEE COUNTY",0.04,0.08,0.04,0,0,1
NY,14059,"ERIE COUNTY",0.04,0.0875,0.0475,0,0,1
NY,14060,"ALLEGANY COUNTY",0.04,0.085,0.045,0,0,2
NY,14061,"ERIE COUNTY",0.04,0.0875,0.0475,0,0,1
NY,14062,"CHAUTAUQUA COUNTY",0.04,0.08,0.04,0,0,1
NY,14063,"CHAUTAUQUA COUNTY",0.04,0.08,0.04,0,0,1
NY,14065,"CATTARAUGUS COUNTY",0.04,0.08,0.04,0,0,2
NY,14066,"WYOMING COUNTY",0.04,0.08,0.04,0,0,1
NY,14067,"NIAGARA COUNTY",0.04,0.08,0.04,0,0,1
NY,14068,"ERIE COUNTY",0.04,0.0875,0.0475,0,0,1
NY,14069,"ERIE COUNTY",0.04,0.0875,0.0475,0,0,1
NY,14070,"CATTARAUGUS COUNTY",0.04,0.08,0.04,0,0,1
NY,14072,"ERIE COUNTY",0.04,0.0875,0.0475,0,0,1
NY,14075,"ERIE COUNTY",0.04,0.0875,0.0475,0,0,1
NY,14080,"ERIE COUNTY",0.04,0.0875,0.0475,0,0,1
NY,14081,"ERIE COUNTY",0.04,0.0875,0.0475,0,0,1
NY,14082,"WYOMING COUNTY",0.04,0.08,0.04,0,0,1
NY,14083,"WYOMING COUNTY",0.04,0.08,0.04,0,0,1
NY,14085,"ERIE COUNTY",0.04,0.0875,0.0475,0,0,3
NY,14086,"ERIE COUNTY",0.04,0.0875,0.0475,0,0,1
NY,14091,"ERIE COUNTY",0.04,0.0875,0.0475,0,0,1
NY,14092,"NIAGARA COUNTY",0.04,0.08,0.04,0,0,3
NY,14094,"NIAGARA COUNTY",0.04,0.08,0.04,0,0,2
NY,14095,"NIAGARA COUNTY",0.04,0.08,0.04,0,0,1
NY,14098,"ORLEANS COUNTY",0.04,0.08,0.04,0,0,1
NY,14101,"CATTARAUGUS COUNTY",0.04,0.08,0.04,0,0,1
NY,14102,"ERIE COUNTY",0.04,0.0875,0.0475,0,0,1
NY,14103,"ORLEANS COUNTY",0.04,0.08,0.04,0,0,1
NY,14105,"NIAGARA COUNTY",0.04,0.08,0.04,0,0,3
NY,14107,"NIAGARA COUNTY",0.04,0.08,0.04,0,0,1
NY,14108,"NIAGARA COUNTY",0.04,0.08,0.04,0,0,1
NY,14109,"NIAGARA COUNTY",0.04,0.08,0.04,0,0,1
NY,14110,"ERIE COUNTY",0.04,0.0875,0.0475,0,0,1
NY,14111,"ERIE COUNTY",0.04,0.0875,0.0475,0,0,1
NY,14112,"ERIE COUNTY",0.04,0.0875,0.0475,0,0,1
NY,14113,"WYOMING COUNTY",0.04,0.08,0.04,0,0,1
NY,14120,"NIAGARA COUNTY",0.04,0.08,0.04,0,0,3
NY,14125,"GENESEE COUNTY",0.04,0.08,0.04,0,0,2
NY,14126,"NIAGARA COUNTY",0.04,0.08,0.04,0,0,1
NY,14127,"ERIE COUNTY",0.04,0.0875,0.0475,0,0,1
NY,14129,"CATTARAUGUS COUNTY",0.04,0.08,0.04,0,0,1
NY,14130,"WYOMING COUNTY",0.04,0.08,0.04,0,0,1
NY,14131,"NIAGARA COUNTY",0.04,0.08,0.04,0,0,1
NY,14132,"NIAGARA COUNTY",0.04,0.08,0.04,0,0,2
NY,14133,"CATTARAUGUS COUNTY",0.04,0.08,0.04,0,0,1
NY,14134,"ERIE COUNTY",0.04,0.0875,0.0475,0,0,1
NY,14135,"CHAUTAUQUA COUNTY",0.04,0.08,0.04,0,0,1
NY,14136,"CHAUTAUQUA COUNTY",0.04,0.08,0.04,0,0,1
NY,14138,"CATTARAUGUS COUNTY",0.04,0.08,0.04,0,0,1
NY,14139,"ERIE COUNTY",0.04,0.0875,0.0475,0,0,1
NY,14140,"ERIE COUNTY",0.04,0.0875,0.0475,0,0,2
NY,14141,"ERIE COUNTY",0.04,0.0875,0.0475,0,0,1
NY,14143,"GENESEE COUNTY",0.04,0.08,0.04,0,0,1
NY,14144,"NIAGARA COUNTY",0.04,0.08,0.04,0,0,2
NY,14145,"WYOMING COUNTY",0.04,0.08,0.04,0,0,2
NY,14150,"ERIE COUNTY",0.04,0.0875,0.0475,0,0,1
NY,14151,"ERIE COUNTY",0.04,0.0875,0.0475,0,0,1
NY,14166,"CHAUTAUQUA COUNTY",0.04,0.08,0.04,0,0,3
NY,14167,"WYOMING COUNTY",0.04,0.08,0.04,0,0,1
